id,name,store_id,store_name,rating
403,郭淑慧,28,冠智科技_Bar TCRC 前科累累俱樂部,3
403,郭淑慧,46,台灣電信_鯤島 Khuntor,4
403,郭淑慧,54,台灣電信_a Room房間咖啡,5
403,郭淑慧,56,業商週刊_藥師的私房紅茶,4
403,郭淑慧,67,見遠雜誌_甜又鮮飲料,5
403,郭淑慧,73,台灣BIM_鮮汁霸果汁,5
403,郭淑慧,76,立三電視_在島之後After Island. 餐酒館,4
403,郭淑慧,79,家宜家居（KIEA）_啤酒超市,3
403,郭淑慧,82,鐵台_木子樑室,4
403,郭淑慧,96,雄豹旅遊_The Sober Foodie 食上主義餐酒館,5
404,張冠廷,2,發聯科技_Bären Biergelden 貝倫啤酒館,4
404,張冠廷,8,遠西百貨_甜又鮮飲料,3
404,張冠廷,19,Goagle_甜又鮮飲料,4
404,張冠廷,20,麥當當_藥師的私房紅茶,5
404,張冠廷,31,邦城文化事業_木子樑室,3
404,張冠廷,33,Goagle_魚羊鮮豆 東豐店,5
404,張冠廷,33,Goagle_魚羊鮮豆 東豐店,1
404,張冠廷,37,AYHOO!摩奇_老賴茶棧台南文賢店,3
404,張冠廷,66,達台電子_老賴茶棧台南文賢店,3
404,張冠廷,77,台灣力電_1/2P Café 陶甕烘焙咖啡,5
404,張冠廷,80,台灣士賓_a Room房間咖啡,2
404,張冠廷,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,5
404,張冠廷,99,愛味之_納咖啡,5
405,宋雅琪,34,合作庫金商業銀行_波哥茶飲,4
405,宋雅琪,45,雄豹旅遊_Silver Coin 銀兩,1
405,宋雅琪,54,台灣電信_a Room房間咖啡,4
405,宋雅琪,58,都亞緻麗_镹 coffee • dessert,4
405,宋雅琪,58,都亞緻麗_镹 coffee • dessert,5
405,宋雅琪,68,台灣五星電子_波哥茶飲,4
405,宋雅琪,74,台灣地土銀行_東楓咖啡茶飲,5
405,宋雅琪,84,碩華電腦_京美人甘味屋,4
405,宋雅琪,87,國中鋼鐵_老賴茶棧台南文賢店,4
405,宋雅琪,95,達台電子_For Coffee為了咖啡,4
406,張佩君,14,雄豹旅遊_木子樑室,1
406,張佩君,14,雄豹旅遊_木子樑室,4
406,張佩君,20,麥當當_藥師的私房紅茶,5
406,張佩君,20,麥當當_藥師的私房紅茶,5
406,張佩君,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,5
406,張佩君,28,冠智科技_Bar TCRC 前科累累俱樂部,4
406,張佩君,33,Goagle_魚羊鮮豆 東豐店,4
406,張佩君,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,5
406,張佩君,44,台灣生資堂_鯤島 Khuntor,2
406,張佩君,50,達宏國際電子_甜又鮮飲料,2
406,張佩君,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,4
406,張佩君,84,碩華電腦_京美人甘味屋,5
406,張佩君,99,愛味之_納咖啡,5
407,鄭淑芬,6,台灣生資堂_鯤島 Khuntor,4
407,鄭淑芬,25,邦城文化事業_東楓咖啡茶飲,5
407,鄭淑芬,29,湖劍山世界_鯤島 Khuntor,5
407,鄭淑芬,43,美奧廣告_小巷裡的拾壹號,5
407,鄭淑芬,59,王鼎餐飲集團_木子樑室,4
407,鄭淑芬,62,榮長海運_木子樑室,3
407,鄭淑芬,76,立三電視_在島之後After Island. 餐酒館,4
407,鄭淑芬,79,家宜家居（KIEA）_啤酒超市,3
407,鄭淑芬,88,古太可口可樂_黑早咖啡,4
408,黃淑玲,11,共公電視_甜在心咖啡館,4
408,黃淑玲,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,1
408,黃淑玲,28,冠智科技_Bar TCRC 前科累累俱樂部,5
408,黃淑玲,34,合作庫金商業銀行_波哥茶飲,2
408,黃淑玲,49,一統超商_波哥茶飲,4
408,黃淑玲,54,台灣電信_a Room房間咖啡,5
408,黃淑玲,57,達台電子_咖啡平方 東安店,5
409,魏龍,3,美奧廣告_鮮汁霸果汁,3
409,魏龍,8,遠西百貨_甜又鮮飲料,4
409,魏龍,10,豐兆國際商業銀行_Silver Coin 銀兩,5
409,魏龍,11,共公電視_甜在心咖啡館,3
409,魏龍,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,2
409,魏龍,32,鐵台_镹 coffee • dessert,5
409,魏龍,34,合作庫金商業銀行_波哥茶飲,4
409,魏龍,55,台灣印無品良_波哥茶飲,3
409,魏龍,73,台灣BIM_鮮汁霸果汁,3
409,魏龍,95,達台電子_For Coffee為了咖啡,4
410,藍馨儀,2,發聯科技_Bären Biergelden 貝倫啤酒館,3
410,藍馨儀,8,遠西百貨_甜又鮮飲料,2
410,藍馨儀,9,石金堂_Bären Biergelden 貝倫啤酒館,3
410,藍馨儀,20,麥當當_藥師的私房紅茶,1
410,藍馨儀,46,台灣電信_鯤島 Khuntor,5
410,藍馨儀,50,達宏國際電子_甜又鮮飲料,3
410,藍馨儀,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,4
410,藍馨儀,54,台灣電信_a Room房間咖啡,4
410,藍馨儀,65,達廣電腦_鮮汁霸果汁,2
410,藍馨儀,69,華中郵政_甜又鮮飲料,4
410,藍馨儀,71,台灣軟微_小巷裡的拾壹號,5
410,藍馨儀,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,3
410,藍馨儀,89,愛味之_巷隅咖啡,4
410,藍馨儀,89,愛味之_巷隅咖啡,4
410,藍馨儀,94,月日光半導體_豆ㄦ,5
410,藍馨儀,96,雄豹旅遊_The Sober Foodie 食上主義餐酒館,4
411,徐淑華,1,天中電視_Bären Biergelden 貝倫啤酒館,4
411,徐淑華,3,美奧廣告_鮮汁霸果汁,3
411,徐淑華,6,台灣生資堂_鯤島 Khuntor,2
411,徐淑華,46,台灣電信_鯤島 Khuntor,3
411,徐淑華,53,台日積體電路_黑早咖啡,2
411,徐淑華,56,業商週刊_藥師的私房紅茶,3
411,徐淑華,64,明陽海運_納咖啡,5
411,徐淑華,68,台灣五星電子_波哥茶飲,3
411,徐淑華,87,國中鋼鐵_老賴茶棧台南文賢店,3
412,洪中山,2,發聯科技_Bären Biergelden 貝倫啤酒館,2
412,洪中山,4,遠西百貨_猫毛珈琲（原猫門）,5
412,洪中山,34,合作庫金商業銀行_波哥茶飲,5
412,洪中山,58,都亞緻麗_镹 coffee • dessert,4
412,洪中山,68,台灣五星電子_波哥茶飲,5
412,洪中山,73,台灣BIM_鮮汁霸果汁,5
412,洪中山,77,台灣力電_1/2P Café 陶甕烘焙咖啡,5
412,洪中山,78,瑞輝大藥廠_籠裏 Bar Lonely,4
412,洪中山,81,光新三越百貨_私人藏豆,4
412,洪中山,88,古太可口可樂_黑早咖啡,4
413,賈靜宜,13,達友光電_東二精釀啤酒吧 Tongoh Craft Beer Bar,4
413,賈靜宜,15,松黑_咖啡平方 東安店,5
413,賈靜宜,37,AYHOO!摩奇_老賴茶棧台南文賢店,3
413,賈靜宜,68,台灣五星電子_波哥茶飲,5
413,賈靜宜,77,台灣力電_1/2P Café 陶甕烘焙咖啡,5
413,賈靜宜,82,鐵台_木子樑室,3
413,賈靜宜,95,達台電子_For Coffee為了咖啡,5
414,吳淑芬,6,台灣生資堂_鯤島 Khuntor,3
414,吳淑芬,14,雄豹旅遊_木子樑室,2
414,吳淑芬,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,4
414,吳淑芬,55,台灣印無品良_波哥茶飲,4
414,吳淑芬,58,都亞緻麗_镹 coffee • dessert,5
414,吳淑芬,72,丹味企業_籠裏 Bar Lonely,4
414,吳淑芬,74,台灣地土銀行_東楓咖啡茶飲,4
414,吳淑芬,78,瑞輝大藥廠_籠裏 Bar Lonely,5
414,吳淑芬,89,愛味之_巷隅咖啡,4
414,吳淑芬,94,月日光半導體_豆ㄦ,5
415,王淑惠,19,Goagle_甜又鮮飲料,4
415,王淑惠,37,AYHOO!摩奇_老賴茶棧台南文賢店,3
415,王淑惠,69,華中郵政_甜又鮮飲料,3
416,蔡承翰,8,遠西百貨_甜又鮮飲料,4
416,蔡承翰,11,共公電視_甜在心咖啡館,4
416,蔡承翰,15,松黑_咖啡平方 東安店,5
416,蔡承翰,30,達友光電_For Coffee為了咖啡,3
416,蔡承翰,65,達廣電腦_鮮汁霸果汁,4
416,蔡承翰,91,邦富人壽保險_小巷裡的拾壹號,4
416,蔡承翰,97,星燦國際旅行社_黃氏波霸奶茶專賣店,3
417,陳佩珊,35,湖劍山世界_For Coffee為了咖啡,4
417,陳佩珊,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,5
417,陳佩珊,52,古太可口可樂_那豆鮮焙,4
417,陳佩珊,53,台日積體電路_黑早咖啡,4
417,陳佩珊,53,台日積體電路_黑早咖啡,5
417,陳佩珊,66,達台電子_老賴茶棧台南文賢店,1
417,陳佩珊,69,華中郵政_甜又鮮飲料,5
417,陳佩珊,82,鐵台_木子樑室,4
418,郭傑克,10,豐兆國際商業銀行_Silver Coin 銀兩,5
418,郭傑克,15,松黑_咖啡平方 東安店,5
418,郭傑克,19,Goagle_甜又鮮飲料,3
418,郭傑克,24,愛味之_鮮汁霸果汁,3
418,郭傑克,27,達宏國際電子_波哥茶飲,3
418,郭傑克,35,湖劍山世界_For Coffee為了咖啡,4
418,郭傑克,49,一統超商_波哥茶飲,3
418,郭傑克,54,台灣電信_a Room房間咖啡,4
418,郭傑克,63,王鼎餐飲集團_那豆鮮焙,5
418,郭傑克,65,達廣電腦_鮮汁霸果汁,4
418,郭傑克,72,丹味企業_籠裏 Bar Lonely,3
418,郭傑克,72,丹味企業_籠裏 Bar Lonely,2
418,郭傑克,73,台灣BIM_鮮汁霸果汁,3
418,郭傑克,80,台灣士賓_a Room房間咖啡,4
418,郭傑克,93,天上雜誌_籠裏 Bar Lonely,5
418,郭傑克,97,星燦國際旅行社_黃氏波霸奶茶專賣店,3
418,郭傑克,99,愛味之_納咖啡,5
419,王琬婷,6,台灣生資堂_鯤島 Khuntor,4
419,王琬婷,12,信永藥品_魚羊鮮豆 東豐店,1
419,王琬婷,28,冠智科技_Bar TCRC 前科累累俱樂部,4
419,王琬婷,32,鐵台_镹 coffee • dessert,5
419,王琬婷,35,湖劍山世界_For Coffee為了咖啡,4
419,王琬婷,36,台北登來喜大飯店_就愛咖啡 J'aime Café,4
419,王琬婷,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,4
419,王琬婷,52,古太可口可樂_那豆鮮焙,4
419,王琬婷,53,台日積體電路_黑早咖啡,4
419,王琬婷,61,台灣力電_The Sober Foodie 食上主義餐酒館,1
419,王琬婷,63,王鼎餐飲集團_那豆鮮焙,4
419,王琬婷,78,瑞輝大藥廠_籠裏 Bar Lonely,3
419,王琬婷,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,3
419,王琬婷,86,台灣生資堂_甜又鮮飲料,4
419,王琬婷,99,愛味之_納咖啡,5
420,黃龍,33,Goagle_魚羊鮮豆 東豐店,4
420,黃龍,45,雄豹旅遊_Silver Coin 銀兩,4
420,黃龍,45,雄豹旅遊_Silver Coin 銀兩,4
420,黃龍,45,雄豹旅遊_Silver Coin 銀兩,4
420,黃龍,57,達台電子_咖啡平方 東安店,5
420,黃龍,72,丹味企業_籠裏 Bar Lonely,4
420,黃龍,76,立三電視_在島之後After Island. 餐酒館,5
420,黃龍,86,台灣生資堂_甜又鮮飲料,5
420,黃龍,87,國中鋼鐵_老賴茶棧台南文賢店,3
420,黃龍,97,星燦國際旅行社_黃氏波霸奶茶專賣店,2
421,儲沖,34,合作庫金商業銀行_波哥茶飲,4
421,儲沖,47,華中航空_Bären Biergelden 貝倫啤酒館,3
421,儲沖,53,台日積體電路_黑早咖啡,5
421,儲沖,66,達台電子_老賴茶棧台南文賢店,4
421,儲沖,94,月日光半導體_豆ㄦ,5
422,徐佩君,10,豐兆國際商業銀行_Silver Coin 銀兩,1
422,徐佩君,19,Goagle_甜又鮮飲料,4
422,徐佩君,32,鐵台_镹 coffee • dessert,5
422,徐佩君,38,雄豹旅遊_鮮汁霸果汁,5
422,徐佩君,41,台灣五星電子_双生綠豆沙牛奶,4
422,徐佩君,43,美奧廣告_小巷裡的拾壹號,4
422,徐佩君,45,雄豹旅遊_Silver Coin 銀兩,3
422,徐佩君,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,5
422,徐佩君,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,4
422,徐佩君,65,達廣電腦_鮮汁霸果汁,4
422,徐佩君,80,台灣士賓_a Room房間咖啡,4
422,徐佩君,88,古太可口可樂_黑早咖啡,4
422,徐佩君,98,遊戲葡萄數位科技_藥師的私房紅茶,1
423,李俊賢,10,豐兆國際商業銀行_Silver Coin 銀兩,4
423,李俊賢,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,4
423,李俊賢,24,愛味之_鮮汁霸果汁,2
423,李俊賢,55,台灣印無品良_波哥茶飲,5
423,李俊賢,74,台灣地土銀行_東楓咖啡茶飲,1
423,李俊賢,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,3
424,朱怡君,17,松黑_甜又鮮飲料,3
424,朱怡君,25,邦城文化事業_東楓咖啡茶飲,4
424,朱怡君,28,冠智科技_Bar TCRC 前科累累俱樂部,5
424,朱怡君,49,一統超商_波哥茶飲,5
424,朱怡君,59,王鼎餐飲集團_木子樑室,4
424,朱怡君,65,達廣電腦_鮮汁霸果汁,4
424,朱怡君,66,達台電子_老賴茶棧台南文賢店,4
424,朱怡君,66,達台電子_老賴茶棧台南文賢店,4
424,朱怡君,82,鐵台_木子樑室,3
424,朱怡君,97,星燦國際旅行社_黃氏波霸奶茶專賣店,2
425,劉嘉玲,2,發聯科技_Bären Biergelden 貝倫啤酒館,5
425,劉嘉玲,20,麥當當_藥師的私房紅茶,5
425,劉嘉玲,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,5
425,劉嘉玲,26,Goagle_啤酒超市,3
425,劉嘉玲,38,雄豹旅遊_鮮汁霸果汁,5
425,劉嘉玲,38,雄豹旅遊_鮮汁霸果汁,5
425,劉嘉玲,48,賓國大飯店_豆ㄦ,5
425,劉嘉玲,67,見遠雜誌_甜又鮮飲料,4
425,劉嘉玲,79,家宜家居（KIEA）_啤酒超市,4
426,閻惠婷,1,天中電視_Bären Biergelden 貝倫啤酒館,1
426,閻惠婷,8,遠西百貨_甜又鮮飲料,5
426,閻惠婷,18,一統企業_黃氏波霸奶茶專賣店,3
426,閻惠婷,20,麥當當_藥師的私房紅茶,3
426,閻惠婷,21,華晶國際酒店_鮮汁霸果汁,4
426,閻惠婷,49,一統超商_波哥茶飲,3
426,閻惠婷,54,台灣電信_a Room房間咖啡,4
427,施庭瑋,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,1
427,施庭瑋,44,台灣生資堂_鯤島 Khuntor,3
427,施庭瑋,50,達宏國際電子_甜又鮮飲料,4
427,施庭瑋,52,古太可口可樂_那豆鮮焙,4
427,施庭瑋,74,台灣地土銀行_東楓咖啡茶飲,5
428,劉彥廷,3,美奧廣告_鮮汁霸果汁,3
428,劉彥廷,10,豐兆國際商業銀行_Silver Coin 銀兩,4
428,劉彥廷,26,Goagle_啤酒超市,3
428,劉彥廷,27,達宏國際電子_波哥茶飲,2
428,劉彥廷,28,冠智科技_Bar TCRC 前科累累俱樂部,4
428,劉彥廷,30,達友光電_For Coffee為了咖啡,5
428,劉彥廷,32,鐵台_镹 coffee • dessert,5
428,劉彥廷,62,榮長海運_木子樑室,4
428,劉彥廷,62,榮長海運_木子樑室,3
428,劉彥廷,84,碩華電腦_京美人甘味屋,4
429,楊俊宏,1,天中電視_Bären Biergelden 貝倫啤酒館,2
429,楊俊宏,2,發聯科技_Bären Biergelden 貝倫啤酒館,3
429,楊俊宏,12,信永藥品_魚羊鮮豆 東豐店,4
429,楊俊宏,21,華晶國際酒店_鮮汁霸果汁,4
429,楊俊宏,29,湖劍山世界_鯤島 Khuntor,3
429,楊俊宏,33,Goagle_魚羊鮮豆 東豐店,3
429,楊俊宏,38,雄豹旅遊_鮮汁霸果汁,4
429,楊俊宏,38,雄豹旅遊_鮮汁霸果汁,2
429,楊俊宏,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,4
429,楊俊宏,67,見遠雜誌_甜又鮮飲料,5
429,楊俊宏,69,華中郵政_甜又鮮飲料,4
429,楊俊宏,71,台灣軟微_小巷裡的拾壹號,4
429,楊俊宏,80,台灣士賓_a Room房間咖啡,5
429,楊俊宏,81,光新三越百貨_私人藏豆,5
429,楊俊宏,90,台北邦富商業銀行_私人藏豆,5
430,郝俊宏,10,豐兆國際商業銀行_Silver Coin 銀兩,5
430,郝俊宏,44,台灣生資堂_鯤島 Khuntor,2
430,郝俊宏,49,一統超商_波哥茶飲,5
430,郝俊宏,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,5
430,郝俊宏,94,月日光半導體_豆ㄦ,5
431,張雅惠,14,雄豹旅遊_木子樑室,3
431,張雅惠,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,5
431,張雅惠,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,4
431,張雅惠,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,4
431,張雅惠,69,華中郵政_甜又鮮飲料,5
431,張雅惠,71,台灣軟微_小巷裡的拾壹號,5
431,張雅惠,79,家宜家居（KIEA）_啤酒超市,3
431,張雅惠,80,台灣士賓_a Room房間咖啡,4
431,張雅惠,82,鐵台_木子樑室,2
431,張雅惠,90,台北邦富商業銀行_私人藏豆,4
432,胡庭瑋,11,共公電視_甜在心咖啡館,4
432,胡庭瑋,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,4
432,胡庭瑋,25,邦城文化事業_東楓咖啡茶飲,5
432,胡庭瑋,30,達友光電_For Coffee為了咖啡,5
432,胡庭瑋,38,雄豹旅遊_鮮汁霸果汁,3
432,胡庭瑋,53,台日積體電路_黑早咖啡,4
432,胡庭瑋,59,王鼎餐飲集團_木子樑室,4
432,胡庭瑋,63,王鼎餐飲集團_那豆鮮焙,5
432,胡庭瑋,86,台灣生資堂_甜又鮮飲料,3
432,胡庭瑋,90,台北邦富商業銀行_私人藏豆,4
433,陳惠婷,0,國中鋼鐵_猫毛珈琲（原猫門）,5
433,陳惠婷,3,美奧廣告_鮮汁霸果汁,4
433,陳惠婷,6,台灣生資堂_鯤島 Khuntor,5
433,陳惠婷,8,遠西百貨_甜又鮮飲料,3
433,陳惠婷,15,松黑_咖啡平方 東安店,4
433,陳惠婷,19,Goagle_甜又鮮飲料,3
433,陳惠婷,21,華晶國際酒店_鮮汁霸果汁,3
433,陳惠婷,24,愛味之_鮮汁霸果汁,3
433,陳惠婷,28,冠智科技_Bar TCRC 前科累累俱樂部,4
433,陳惠婷,32,鐵台_镹 coffee • dessert,4
433,陳惠婷,41,台灣五星電子_双生綠豆沙牛奶,3
433,陳惠婷,52,古太可口可樂_那豆鮮焙,4
433,陳惠婷,58,都亞緻麗_镹 coffee • dessert,1
433,陳惠婷,79,家宜家居（KIEA）_啤酒超市,1
433,陳惠婷,93,天上雜誌_籠裏 Bar Lonely,1
434,劉怡安,34,合作庫金商業銀行_波哥茶飲,5
434,劉怡安,57,達台電子_咖啡平方 東安店,4
434,劉怡安,63,王鼎餐飲集團_那豆鮮焙,5
434,劉怡安,64,明陽海運_納咖啡,5
434,劉怡安,67,見遠雜誌_甜又鮮飲料,5
434,劉怡安,69,華中郵政_甜又鮮飲料,5
434,劉怡安,79,家宜家居（KIEA）_啤酒超市,3
434,劉怡安,88,古太可口可樂_黑早咖啡,4
434,劉怡安,95,達台電子_For Coffee為了咖啡,4
434,劉怡安,95,達台電子_For Coffee為了咖啡,2
435,李宜庭,1,天中電視_Bären Biergelden 貝倫啤酒館,3
435,李宜庭,9,石金堂_Bären Biergelden 貝倫啤酒館,3
435,李宜庭,15,松黑_咖啡平方 東安店,3
435,李宜庭,16,台灣來自水_朝茶暮酒 Bar - MinLife Store,3
435,李宜庭,25,邦城文化事業_東楓咖啡茶飲,5
435,李宜庭,37,AYHOO!摩奇_老賴茶棧台南文賢店,2
435,李宜庭,46,台灣電信_鯤島 Khuntor,4
435,李宜庭,53,台日積體電路_黑早咖啡,5
435,李宜庭,88,古太可口可樂_黑早咖啡,4
435,李宜庭,94,月日光半導體_豆ㄦ,4
436,申威廷,26,Goagle_啤酒超市,4
436,申威廷,43,美奧廣告_小巷裡的拾壹號,4
436,申威廷,70,台灣生資堂_Bären Biergelden 貝倫啤酒館,5
436,申威廷,93,天上雜誌_籠裏 Bar Lonely,3
436,申威廷,96,雄豹旅遊_The Sober Foodie 食上主義餐酒館,3
436,申威廷,98,遊戲葡萄數位科技_藥師的私房紅茶,5
437,黃佳穎,25,邦城文化事業_東楓咖啡茶飲,5
437,黃佳穎,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,5
437,黃佳穎,56,業商週刊_藥師的私房紅茶,5
437,黃佳穎,62,榮長海運_木子樑室,5
437,黃佳穎,76,立三電視_在島之後After Island. 餐酒館,2
437,黃佳穎,78,瑞輝大藥廠_籠裏 Bar Lonely,2
437,黃佳穎,80,台灣士賓_a Room房間咖啡,5
438,甘佳蓉,4,遠西百貨_猫毛珈琲（原猫門）,3
438,甘佳蓉,19,Goagle_甜又鮮飲料,3
438,甘佳蓉,24,愛味之_鮮汁霸果汁,4
438,甘佳蓉,29,湖劍山世界_鯤島 Khuntor,3
438,甘佳蓉,30,達友光電_For Coffee為了咖啡,5
438,甘佳蓉,31,邦城文化事業_木子樑室,3
438,甘佳蓉,31,邦城文化事業_木子樑室,3
438,甘佳蓉,32,鐵台_镹 coffee • dessert,4
438,甘佳蓉,40,一統超商_東二精釀啤酒吧 Tongoh Craft Beer Bar,5
438,甘佳蓉,44,台灣生資堂_鯤島 Khuntor,3
438,甘佳蓉,61,台灣力電_The Sober Foodie 食上主義餐酒館,4
438,甘佳蓉,74,台灣地土銀行_東楓咖啡茶飲,5
438,甘佳蓉,80,台灣士賓_a Room房間咖啡,5
438,甘佳蓉,93,天上雜誌_籠裏 Bar Lonely,2
439,黃佳蓉,4,遠西百貨_猫毛珈琲（原猫門）,5
439,黃佳蓉,6,台灣生資堂_鯤島 Khuntor,4
439,黃佳蓉,20,麥當當_藥師的私房紅茶,3
439,黃佳蓉,21,華晶國際酒店_鮮汁霸果汁,3
439,黃佳蓉,34,合作庫金商業銀行_波哥茶飲,4
439,黃佳蓉,38,雄豹旅遊_鮮汁霸果汁,5
439,黃佳蓉,61,台灣力電_The Sober Foodie 食上主義餐酒館,3
439,黃佳蓉,63,王鼎餐飲集團_那豆鮮焙,4
439,黃佳蓉,71,台灣軟微_小巷裡的拾壹號,4
439,黃佳蓉,85,衣優庫（Nuiqlo）_a Room房間咖啡,4
439,黃佳蓉,87,國中鋼鐵_老賴茶棧台南文賢店,4
439,黃佳蓉,89,愛味之_巷隅咖啡,5
439,黃佳蓉,98,遊戲葡萄數位科技_藥師的私房紅茶,4
440,羅雅雯,5,立三電視_黃氏波霸奶茶專賣店,3
440,羅雅雯,6,台灣生資堂_鯤島 Khuntor,2
440,羅雅雯,10,豐兆國際商業銀行_Silver Coin 銀兩,1
440,羅雅雯,69,華中郵政_甜又鮮飲料,3
440,羅雅雯,93,天上雜誌_籠裏 Bar Lonely,1
440,羅雅雯,97,星燦國際旅行社_黃氏波霸奶茶專賣店,3
441,金俊傑,2,發聯科技_Bären Biergelden 貝倫啤酒館,1
441,金俊傑,6,台灣生資堂_鯤島 Khuntor,5
441,金俊傑,10,豐兆國際商業銀行_Silver Coin 銀兩,4
441,金俊傑,16,台灣來自水_朝茶暮酒 Bar - MinLife Store,1
441,金俊傑,33,Goagle_魚羊鮮豆 東豐店,4
441,金俊傑,37,AYHOO!摩奇_老賴茶棧台南文賢店,4
441,金俊傑,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,3
441,金俊傑,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,4
441,金俊傑,80,台灣士賓_a Room房間咖啡,2
441,金俊傑,80,台灣士賓_a Room房間咖啡,4
441,金俊傑,94,月日光半導體_豆ㄦ,5
442,黃雅慧,1,天中電視_Bären Biergelden 貝倫啤酒館,5
442,黃雅慧,18,一統企業_黃氏波霸奶茶專賣店,4
442,黃雅慧,25,邦城文化事業_東楓咖啡茶飲,1
442,黃雅慧,30,達友光電_For Coffee為了咖啡,4
442,黃雅慧,35,湖劍山世界_For Coffee為了咖啡,4
442,黃雅慧,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,5
442,黃雅慧,59,王鼎餐飲集團_木子樑室,2
442,黃雅慧,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,4
442,黃雅慧,71,台灣軟微_小巷裡的拾壹號,5
442,黃雅慧,79,家宜家居（KIEA）_啤酒超市,4
442,黃雅慧,84,碩華電腦_京美人甘味屋,4
442,黃雅慧,99,愛味之_納咖啡,5
443,鄭淑惠,8,遠西百貨_甜又鮮飲料,4
443,鄭淑惠,14,雄豹旅遊_木子樑室,3
443,鄭淑惠,30,達友光電_For Coffee為了咖啡,4
443,鄭淑惠,41,台灣五星電子_双生綠豆沙牛奶,3
443,鄭淑惠,45,雄豹旅遊_Silver Coin 銀兩,1
443,鄭淑惠,54,台灣電信_a Room房間咖啡,5
443,鄭淑惠,57,達台電子_咖啡平方 東安店,5
443,鄭淑惠,72,丹味企業_籠裏 Bar Lonely,2
443,鄭淑惠,74,台灣地土銀行_東楓咖啡茶飲,5
443,鄭淑惠,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,4
443,鄭淑惠,89,愛味之_巷隅咖啡,1
443,鄭淑惠,90,台北邦富商業銀行_私人藏豆,2
444,張詩婷,5,立三電視_黃氏波霸奶茶專賣店,3
444,張詩婷,12,信永藥品_魚羊鮮豆 東豐店,4
444,張詩婷,13,達友光電_東二精釀啤酒吧 Tongoh Craft Beer Bar,5
444,張詩婷,30,達友光電_For Coffee為了咖啡,4
444,張詩婷,46,台灣電信_鯤島 Khuntor,2
444,張詩婷,72,丹味企業_籠裏 Bar Lonely,4
444,張詩婷,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,5
444,張詩婷,81,光新三越百貨_私人藏豆,4
444,張詩婷,81,光新三越百貨_私人藏豆,5
445,韓欣怡,5,立三電視_黃氏波霸奶茶專賣店,1
445,韓欣怡,11,共公電視_甜在心咖啡館,5
445,韓欣怡,20,麥當當_藥師的私房紅茶,4
445,韓欣怡,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,5
445,韓欣怡,44,台灣生資堂_鯤島 Khuntor,3
445,韓欣怡,45,雄豹旅遊_Silver Coin 銀兩,3
445,韓欣怡,45,雄豹旅遊_Silver Coin 銀兩,2
445,韓欣怡,49,一統超商_波哥茶飲,5
445,韓欣怡,84,碩華電腦_京美人甘味屋,4
445,韓欣怡,95,達台電子_For Coffee為了咖啡,1
445,韓欣怡,98,遊戲葡萄數位科技_藥師的私房紅茶,1
446,尤慧君,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,5
446,尤慧君,43,美奧廣告_小巷裡的拾壹號,4
446,尤慧君,48,賓國大飯店_豆ㄦ,4
446,尤慧君,49,一統超商_波哥茶飲,4
446,尤慧君,49,一統超商_波哥茶飲,5
446,尤慧君,50,達宏國際電子_甜又鮮飲料,1
446,尤慧君,64,明陽海運_納咖啡,5
446,尤慧君,84,碩華電腦_京美人甘味屋,3
446,尤慧君,85,衣優庫（Nuiqlo）_a Room房間咖啡,4
446,尤慧君,89,愛味之_巷隅咖啡,4
446,尤慧君,95,達台電子_For Coffee為了咖啡,4
447,張柏翰,2,發聯科技_Bären Biergelden 貝倫啤酒館,3
